0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	11	30	12
3	0	2	0
18	14	4	7
12	7	5	2
0	14	5	11
9	2	4	5
2	6	4	0
0	0	0	0
0	0	0	2
0	2	0	0
0	0	0	0
2	0	0	0
2	2	5	4
6	4	6	0
0	0	0	0
14	8	12	10
0	0	0	0
2	0	0	0
2	0	0	0
0	0	2	0
4	0	0	3
4	7	4	6
0	1	3	2
0	0	0	0
12	10	13	12
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	4	0
4	8	7	6
13	21	7	9
0	0	0	2
0	4	0	0
8	6	5	8
2	6	0	2
0	0	0	0
0	2	4	4
6	12	4	2
16	12	10	12
6	14	6	1
3	8	4	2
0	0	0	0
8	2	14	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	2
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	6	0	10
0	4	4	4
3	1	0	6
0	0	0	0
2	0	0	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	0	0
32	12	14	21
1	0	3	3
11	3	23	11
1	6	3	6
33	15	21	17
13	22	13	22
2	8	14	10
0	2	3	5
12	4	7	2
0	0	0	0
0	0	0	0
2	0	2	2
31	32	34	32
0	0	0	0
49	38	41	39
12	11	11	10
56	36	36	48
23	9	23	14
0	1	1	3
8	5	14	12
119	76	117	95
99	101	107	104
94	60	97	69
78	27	58	69
0	2	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	1
4	0	2	0
18	8	26	20
14	10	12	16
26	33	34	24
42	35	30	46
26	40	26	28
12	36	30	29
11	24	9	12
0	0	0	0
0	0	0	0
4	4	6	16
28	0	24	39
0	0	0	0
12	14	4	4
4	2	2	2
0	2	0	2
3	5	4	0
0	4	0	0
8	4	3	13
9	11	2	18
1	1	1	0
2	2	2	2
4	2	2	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	16	6	2
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	15	24	19
28	19	9	22
8	8	8	16
8	10	6	12
18	16	6	12
4	6	8	6
16	7	15	12
23	17	25	26
34	14	11	21
15	10	8	23
6	6	12	10
2	0	0	4
4	6	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
2	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
29	4	46	14
0	2	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	16	10	14
60	33	50	62
68	67	35	66
14	10	13	16
66	53	68	58
31	14	28	36
25	37	29	26
0	0	0	0
0	0	0	0
5	5	2	2
7	27	25	21
5	15	6	16
0	0	0	0
4	10	6	10
0	4	4	3
6	7	4	2
8	12	5	10
2	1	2	2
0	4	12	0
0	4	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	4	5
0	4	4	0
8	9	6	13
6	4	4	10
7	7	10	13
18	18	21	27
5	3	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	6	4	6
4	4	6	2
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	4	0	0
0	0	0	0
0	2	0	0
1	0	0	0
0	0	2	2
10	0	6	2
2	4	2	1
4	5	6	2
0	2	0	6
4	4	4	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
10	8	2	12
2	4	0	2
0	0	0	2
0	0	0	2
0	0	0	0
1	0	0	0
0	0	0	0
2	0	0	2
0	4	0	2
0	0	0	0
0	4	4	4
2	3	0	7
11	8	8	8
0	6	0	4
2	2	4	4
0	0	0	1
6	6	7	2
16	41	28	25
161	109	128	146
153	140	156	165
133	144	141	109
205	147	183	160
14	6	25	23
30	20	17	30
9	15	17	7
18	10	22	22
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
2	2	2	2
0	0	0	0
0	4	0	0
0	2	0	2
8	9	0	0
0	0	0	0
0	0	0	0
12	6	16	4
8	0	2	2
30	26	29	34
58	54	45	33
0	0	0	0
8	8	3	2
8	10	20	19
1	8	0	0
20	15	8	18
0	6	0	0
2	4	0	6
0	0	0	0
8	8	6	0
0	0	2	1
0	0	0	0
4	6	6	4
11	2	6	5
9	4	7	6
6	6	7	6
7	3	12	5
10	2	9	13
8	8	8	14
7	15	14	10
0	8	6	8
4	11	8	5
11	15	8	13
14	12	14	7
12	6	9	10
22	16	18	34
0	0	0	0
6	2	11	6
0	0	0	0
0	0	0	2
1	2	0	1
51	45	63	53
11	10	13	1
4	2	3	4
12	8	10	7
6	18	12	12
12	23	15	14
4	0	2	6
10	4	4	8
0	0	0	0
0	0	0	0
2	0	2	6
10	6	4	0
0	4	0	2
0	2	2	0
4	0	4	9
2	4	0	0
2	4	8	6
2	2	2	2
6	4	0	0
4	8	6	8
0	0	0	0
0	0	0	0
4	2	0	2
1	2	0	6
0	2	0	6
0	4	0	2
0	0	0	0
2	3	1	4
0	1	6	2
0	0	0	0
0	11	6	6
2	0	0	0
26	20	30	18
0	2	0	0
0	4	2	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	4	0
13	11	14	8
30	18	25	29
80	22	67	80
55	38	64	53
57	46	59	60
0	0	2	2
4	10	5	5
2	10	9	4
0	0	0	0
2	6	2	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
21	22	22	23
2	4	0	0
4	0	4	2
3	2	6	5
0	2	0	0
0	2	0	0
0	0	0	0
14	4	14	6
9	5	9	7
8	3	2	2
10	8	10	15
4	2	0	0
25	15	27	20
2	1	0	4
2	4	6	4
2	8	4	2
0	0	0	0
6	20	14	6
20	37	51	27
8	2	5	0
0	0	0	0
6	0	2	4
6	8	10	9
0	0	2	0
16	22	16	14
0	0	0	0
0	3	0	0
4	4	0	2
0	0	0	0
2	0	0	0
0	1	0	2
0	0	2	1
10	6	4	8
7	15	15	6
2	1	2	4
2	0	0	0
0	0	0	0
8	6	9	16
12	4	6	15
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	10	31	16
0	0	2	2
0	6	0	4
24	9	21	30
0	0	0	0
0	0	0	0
19	34	24	28
0	0	2	4
8	6	8	2
2	4	2	2
0	0	0	0
2	2	0	2
1	2	2	7
5	2	0	3
151	92	145	143
2	0	3	2
0	0	0	0
2	8	0	6
3	3	2	0
6	6	0	6
4	6	5	13
2	0	1	0
2	0	6	0
2	11	5	2
0	0	0	0
0	0	0	0
4	2	2	11
2	0	1	2
0	5	14	6
1	2	7	2
8	2	11	8
9	9	4	8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	1	1
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
1	4	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	2	0
2	1	12	7
3	14	0	6
10	8	12	10
8	7	1	0
6	2	3	8
5	2	4	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
7	5	4	5
8	4	4	0
2	10	10	0
6	8	8	0
12	26	14	21
1	2	4	4
3	2	18	8
6	7	3	2
4	9	8	4
6	2	0	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
7	16	8	7
13	21	15	3
7	11	6	10
24	28	46	34
51	33	30	37
5	0	6	1
0	2	2	0
0	2	2	0
2	8	4	0
0	12	2	4
5	8	4	4
6	4	6	2
2	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	4	2	6
11	11	7	2
2	4	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	2
102	117	101	113
16	20	32	29
5	9	7	7
0	2	0	0
6	2	6	2
0	0	0	0
2	5	2	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	2	2	4
2	0	2	0
0	0	0	0
10	2	6	4
26	15	17	18
16	24	20	21
16	10	14	4
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	0
4	4	0	2
12	2	4	2
0	0	0	0
0	0	0	0
0	0	2	0
4	0	2	0
8	12	12	4
6	6	4	2
2	2	4	2
4	0	0	0
2	3	0	0
20	12	2	4
75	36	30	47
43	41	36	46
34	18	41	34
6	2	4	12
14	17	14	8
0	2	2	0
0	6	2	3
0	1	0	4
0	0	0	2
0	0	1	1
21	43	17	28
14	4	8	4
4	2	2	7
0	2	0	0
0	1	1	0
2	4	8	2
8	8	3	6
7	10	6	10
7	3	2	4
1	1	0	7
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	2	0	0
0	0	0	0
16	8	2	7
0	0	1	0
16	18	22	11
10	10	8	16
18	9	13	12
0	0	0	0
2	0	6	0
4	16	8	9
0	0	0	0
2	4	5	0
0	0	0	0
0	2	0	0
11	8	14	10
10	21	7	6
0	0	0	0
0	0	0	0
0	0	0	0
12	6	6	14
1	9	5	4
0	0	0	0
6	18	4	2
8	9	2	5
6	8	12	11
1	2	4	2
0	0	0	0
2	0	3	4
0	2	0	2
0	2	2	3
3	2	2	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	7	6	6
8	5	4	0
2	2	2	2
0	6	2	0
0	6	0	2
0	0	0	0
0	0	0	0
0	0	0	2
2	0	0	2
0	2	0	2
0	0	0	0
8	7	6	10
12	2	0	4
6	6	4	2
6	14	4	6
0	0	0	0
0	0	0	0
0	0	0	0
0	2	4	0
0	0	1	0
0	0	0	0
57	20	37	19
0	0	0	0
1	0	2	0
12	8	7	6
0	0	0	0
0	0	0	0
0	0	0	0
4	6	0	2
0	0	0	1
4	4	2	0
1	0	0	0
0	1	0	0
2	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	4	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4	0	2
0	0	0	0
2	4	0	0
0	2	0	0
2	2	0	0
0	0	0	0
2	2	2	0
0	0	0	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	4	0
5	6	9	0
34	17	45	45
2	0	4	4
8	2	2	6
19	12	9	9
42	56	58	49
55	49	46	54
36	55	39	47
14	8	4	10
0	0	6	9
0	0	0	0
2	0	2	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	9	2	1
6	2	1	5
8	1	6	6
0	0	0	0
0	0	4	0
0	1	0	2
0	0	0	0
0	0	0	0
0	0	0	0
2	1	0	3
2	0	4	0
2	2	0	0
6	7	2	4
9	2	4	8
2	0	0	0
0	0	0	0
0	0	0	0
6	7	2	0
2	0	0	2
1	2	0	3
37	34	42	34
22	37	20	16
12	7	4	4
4	4	4	2
0	0	0	0
27	53	18	34
16	19	6	21
4	8	2	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	4	0	0
0	0	0	0
0	0	2	0
4	10	2	0
0	8	4	3
0	6	0	0
4	0	2	0
4	2	2	2
0	10	6	8
0	0	0	0
0	2	0	0
5	2	4	6
3	4	0	6
0	1	2	0
0	0	0	0
14	9	2	10
35	31	27	38
8	21	11	8
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	4
3	0	4	4
2	2	0	2
0	0	0	0
0	0	0	0
0	0	0	0
20	23	8	17
0	10	0	0
4	4	0	4
3	6	0	2
8	4	6	6
6	6	0	6
0	4	2	3
0	0	0	0
0	2	1	2
3	0	0	2
2	3	4	0
4	3	0	4
4	2	0	0
7	3	0	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
22	6	22	16
6	8	6	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
2	6	8	3
3	4	5	18
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	4
7	2	2	2
0	1	0	0
0	0	0	0
0	2	2	0
0	0	4	1
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	3	0	0
1	1	3	1
2	2	0	2
0	0	0	0
0	0	1	0
8	2	2	3
7	20	4	8
0	0	0	0
4	2	1	2
4	4	0	5
14	12	11	13
8	2	4	6
16	8	2	8
19	21	9	9
11	12	0	12
6	2	4	4
2	0	0	4
7	26	11	6
4	2	2	8
6	4	7	12
5	12	10	2
12	15	12	16
12	9	17	22
8	12	10	5
17	17	21	9
6	10	2	10
2	6	6	8
6	2	2	4
8	7	10	6
16	10	9	20
9	0	8	0
2	10	2	0
11	8	4	10
10	11	5	8
12	6	15	21
6	6	6	5
13	30	12	16
14	23	18	12
4	12	6	14
4	7	6	10
4	2	2	4
4	6	5	4
8	16	8	8
6	4	6	3
18	21	20	30
15	15	12	10
2	6	2	2
10	4	6	4
3	1	7	6
2	14	10	16
17	2	10	8
2	6	2	4
6	8	4	5
12	10	6	6
10	6	14	6
17	14	9	11
1	9	13	3
8	7	10	11
5	4	4	7
9	16	6	4
4	3	4	4
2	2	2	2
14	6	19	12
6	8	4	8
6	4	10	4
0	6	0	4
8	6	9	6
2	7	0	2
10	8	6	2
3	6	2	2
1	2	0	2
6	2	4	4
0	2	0	0
4	0	0	2
0	0	0	0
4	14	14	8
4	10	10	6
8	7	8	14
6	7	2	2
12	18	16	20
7	6	8	8
9	9	4	12
14	10	2	12
0	2	2	0
22	27	18	39
8	11	12	10
6	4	12	12
9	28	8	13
0	8	3	1
22	13	4	12
6	2	5	4
0	0	0	0
0	0	0	2
0	0	0	2
0	0	0	2
2	1	0	2
0	1	0	1
0	0	0	1
0	0	0	0
4	0	0	0
0	0	0	0
4	5	4	7
2	2	2	0
3	5	2	7
0	4	3	5
0	2	0	2
2	0	0	0
17	26	13	22
6	12	2	8
6	13	10	13
8	3	4	4
6	12	6	10
18	13	28	9
6	9	15	5
7	4	4	4
20	18	22	15
1	2	4	7
0	3	0	0
2	2	2	0
2	5	4	10
2	8	4	5
14	8	2	11
31	49	32	40
26	43	24	42
0	6	8	10
8	14	14	1
0	0	2	0
0	0	0	2
4	10	6	10
0	2	0	0
4	0	0	2
0	0	0	0
12	4	10	4
1	0	2	4
11	6	8	4
12	2	5	2
14	16	10	10
16	23	4	20
13	22	6	23
8	8	0	2
3	0	5	0
12	14	11	6
2	5	4	3
8	14	7	12
0	2	4	6
59	69	76	61
6	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	0	1	2
1	0	0	0
0	2	6	2
0	2	2	2
0	3	8	6
16	8	9	2
15	10	7	14
37	34	32	31
167	117	129	146
129	105	140	102
14	24	18	6
6	2	2	0
8	4	3	3
22	8	14	14
24	17	22	16
5	1	4	3
2	6	8	5
2	11	3	7
2	7	2	4
0	14	2	17
4	4	2	2
10	9	10	7
6	3	2	8
4	0	4	0
18	18	9	18
2	5	12	4
19	4	10	10
2	6	2	4
0	7	3	4
8	6	14	13
5	8	16	8
17	24	10	6
16	23	4	16
7	0	2	1
4	5	5	4
2	8	0	0
2	15	10	4
22	27	6	6
9	6	10	13
5	10	4	6
12	6	6	8
3	3	9	8
2	0	3	0
1	6	8	7
16	16	18	19
6	9	5	14
4	7	6	1
2	11	8	6
5	4	4	2
4	4	0	5
19	28	12	11
12	10	2	8
3	12	7	2
12	10	9	5
2	2	6	2
5	2	2	8
4	8	2	7
0	0	0	2
2	0	2	8
0	1	0	6
2	4	1	0
12	28	10	20
6	11	3	2
14	3	8	5
10	25	7	10
2	4	10	4
8	4	8	12
8	9	4	11
8	14	22	5
0	4	0	5
4	4	8	18
2	13	8	16
8	20	12	10
31	28	19	33
4	1	2	0
4	12	2	9
3	2	2	1
0	14	6	2
2	4	2	4
0	3	3	3
1	2	0	2
10	12	6	28
10	2	8	12
2	0	0	0
2	8	12	6
8	4	13	9
2	4	2	3
0	0	0	2
46	87	75	73
2	6	4	4
2	2	2	0
0	0	2	4
7	20	4	7
6	6	2	4
2	4	4	2
2	0	8	6
6	5	0	0
8	14	20	6
6	10	4	10
0	2	3	2
8	8	4	7
2	5	4	0
34	31	22	34
10	9	13	16
0	0	0	0
9	6	0	14
4	2	4	0
8	10	6	6
0	2	0	6
13	5	6	10
19	21	4	11
8	8	11	10
22	8	12	13
2	5	4	8
36	19	11	29
3	6	4	6
6	10	6	12
4	8	2	8
8	4	6	2
0	4	2	2
2	12	3	12
2	2	2	4
27	19	11	24
20	23	21	34
27	36	10	35
23	20	14	24
35	35	19	23
21	22	22	17
4	3	2	2
0	7	0	4
12	10	5	11
16	23	12	17
18	8	11	8
26	39	12	12
20	32	27	32
11	8	5	4
0	2	1	0
8	4	9	12
4	8	9	8
16	13	7	7
5	13	2	4
26	32	19	29
5	16	12	14
10	8	18	6
5	6	8	6
16	25	14	4
21	10	4	9
2	11	11	13
12	16	6	8
3	0	1	8
0	5	2	8
2	5	2	0
0	1	2	3
40	45	33	42
10	4	2	10
6	11	11	4
3	4	5	4
7	6	4	3
4	16	9	6
2	4	8	3
23	17	16	21
12	2	6	9
0	5	1	3
5	11	8	6
6	6	10	6
2	2	10	11
6	2	2	2
3	4	4	10
8	3	12	6
0	0	0	0
6	5	2	0
7	4	15	2
0	4	6	4
12	12	8	12
12	14	6	20
6	18	9	13
8	4	2	4
28	38	20	47
26	17	16	16
3	9	9	4
4	7	12	8
0	5	0	4
14	14	8	10
95	77	74	84
12	8	6	12
9	8	3	17
12	13	14	6
6	8	6	7
5	0	2	1
2	7	0	0
2	6	9	12
0	4	2	2
2	4	4	2
54	56	29	43
21	22	26	25
2	4	0	0
6	15	15	10
2	10	4	8
1	0	2	1
14	23	10	12
12	25	8	18
0	0	0	2
2	0	0	0
2	6	0	2
7	2	1	0
14	6	9	10
8	21	18	19
2	0	2	3
22	10	10	12
7	14	12	9
7	16	4	14
0	2	5	6
2	1	2	4
2	12	2	12
7	11	19	18
14	5	6	2
8	10	10	2
349	4699	373	381
192	129	122	180
12	5	13	10
12	6	2	8
15	6	22	10
10	4	2	6
13	10	5	2
12	6	8	6
14	4	19	17
0	3	1	2
13	21	15	12
18	21	29	23
4	5	6	2
3	18	13	16
2	0	4	3
2	20	11	8
20	6	10	10
17	14	14	22
2	7	6	8
3	2	0	4
8	6	3	11
4	4	8	4
10	20	14	8
0	8	4	12
2	8	2	7
11	14	10	15
6	15	10	16
8	4	6	0
14	4	12	6
12	18	14	4
6	5	9	2
14	29	10	20
112	94	87	78
8	2	2	5
2	2	2	6
4	9	10	6
16	19	5	10
20	24	13	21
18	13	12	12
20	35	27	33
0	7	12	6
12	9	12	5
0	0	0	0
6	2	4	4
6	25	14	23
0	4	2	4
11	2	7	10
0	4	2	8
11	8	8	4
10	15	15	6
25	62	12	29
12	1	15	5
15	12	14	6
4	10	4	4
8	2	15	7
4	10	4	2
2	4	8	10
13	12	2	10
8	9	2	13
4	16	5	14
16	18	15	24
0	16	10	10
10	7	4	10
0	3	3	0
3	11	4	4
20	6	5	6
12	8	2	7
24	21	29	21
0	2	10	8
2	9	2	6
9	8	8	9
22	32	17	16
9	9	12	12
10	14	8	7
3	0	11	4
46	44	58	55
24	24	12	42
8	11	3	14
7	11	4	15
2	2	4	4
16	8	10	14
25	30	18	12
44	29	24	31
3	5	2	3
2	6	8	4
0	0	0	0
6	4	6	6
6	3	3	4
16	6	6	12
0	3	0	1
3	18	5	7
2	3	4	6
2	9	10	14
4	5	11	5
2	18	10	16
14	18	22	40
0	0	2	2
8	10	4	4
8	11	8	19
20	15	16	18
10	12	4	2
10	14	12	6
20	20	25	7
8	10	7	4
6	6	11	14
1	7	0	1
8	10	16	10
6	6	3	6
2	0	1	2
89	98	51	99
16	19	17	11
8	7	0	6
5	11	8	16
17	30	22	10
9	10	6	5
7	2	6	6
2	4	0	2
5	1	2	0
4	0	2	6
6	4	14	8
12	18	13	10
0	2	0	2
5	16	18	18
14	18	14	6
1	5	0	6
6	3	6	0
8	9	6	0
6	4	2	2
9	10	8	3
5	0	10	17
0	4	6	10
12	13	12	2
4	9	2	2
2	15	6	18
2	1	1	0
2	17	4	17
6	8	6	0
19	14	7	2
18	9	11	15
0	0	2	2
8	17	13	12
2	6	4	6
6	9	6	8
1	14	8	4
10	10	7	4
16	20	16	20
8	9	11	9
8	10	16	4
10	12	6	4
21	6	10	6
23	23	24	10
143	182	147	198
4	8	4	8
6	6	9	2
10	14	2	8
6	8	6	12
2	12	4	8
4	14	4	6
16	14	24	19
4	4	5	9
8	16	18	20
8	11	5	2
6	3	10	3
5	2	1	2
4	2	2	1
2	9	6	6
8	5	4	8
8	8	5	5
10	7	8	17
6	6	8	12
15	2	12	6
6	12	6	12
17	5	1	4
13	11	13	13
1	13	8	3
8	2	0	3
23	40	26	26
50	66	35	67
16	10	8	9
23	16	6	5
12	24	12	20
6	10	10	2
9	6	19	14
13	2	8	8
26	12	10	14
24	22	30	28
6	12	4	4
12	8	8	4
17	22	16	12
4	3	6	7
11	14	14	8
20	16	16	14
8	13	8	12
4	9	4	6
10	4	2	10
18	8	8	9
6	18	6	6
12	15	28	17
6	3	8	6
4	9	10	8
9	1	4	0
7	4	2	1
4	14	0	2
9	2	4	4
18	32	17	25
27	27	24	37
0	5	1	6
6	3	2	4
2	2	0	0
1	1	0	6
8	3	7	6
42	42	32	46
17	11	9	11
10	2	2	5
10	16	14	9
18	29	6	24
1	4	2	2
7	8	4	10
4	14	2	6
8	8	8	15
3	4	0	2
3	6	6	12
6	10	7	10
15	11	16	16
12	13	15	11
8	22	14	12
8	6	11	8
28	34	20	38
9	2	3	3
2	18	8	10
21	23	15	18
12	5	16	8
10	18	7	12
32	32	18	28
13	14	6	6
5	7	6	12
9	13	17	12
0	2	7	0
0	1	1	4
127	141	104	142
6	15	11	8
5	3	4	5
27	56	17	34
62	66	96	81
100	98	93	85
21	20	8	13
2	8	0	2
8	10	2	4
8	9	12	11
6	8	2	2
11	13	11	6
14	14	16	10
61	36	38	30
0	4	2	4
12	10	12	18
2	4	2	6
8	5	0	8
13	20	10	20
5	11	0	8
4	12	2	18
6	3	10	2
34	28	26	19
12	12	12	22
2	6	4	0
4	6	4	0
6	8	3	8
0	0	1	0
14	12	15	15
71	56	43	45
9	13	1	8
7	16	8	17
0	4	1	0
34	48	49	37
13	14	6	13
2	13	2	0
47	41	43	40
11	18	7	7
4	7	4	2
3	9	5	2
19	21	26	18
12	10	10	11
0	6	4	6
10	4	2	2
4	8	7	11
5	17	4	9
8	24	8	24
7	2	10	2
12	40	25	36
9	14	10	10
6	15	10	24
2	5	0	7
0	3	2	2
6	5	6	2
2	2	8	8
8	10	4	13
8	10	6	10
11	6	8	7
4	11	4	6
18	22	26	20
5	6	5	8
6	5	2	0
8	21	10	16
10	10	10	8
4	4	2	3
26	23	23	23
74	65	57	55
6	12	8	7
10	16	9	9
1	3	4	3
2	14	0	6
9	18	2	6
18	16	1	12
11	22	14	12
17	14	9	23
2	4	0	1
3	2	6	11
7	4	15	8
2	6	4	5
12	8	6	9
4	4	7	7
7	0	6	11
0	0	0	0
2	5	5	2
7	7	4	7
0	4	0	0
10	0	5	4
8	4	6	4
12	6	6	4
24	28	39	17
0	0	3	0
6	10	12	4
16	21	24	20
30	25	24	24
4	6	10	6
12	14	14	18
0	0	0	0
0	0	0	0
0	0	0	0
2	4	13	4
18	14	13	9
74	55	98	111
109	55	105	72
2	3	6	0
0	5	4	2
0	2	0	0
66	58	53	69
104	103	63	83
75	85	57	81
364	438	245	357
72	76	52	55
8	12	16	4
7	16	16	2
13	10	12	7
5	7	6	6
9	6	10	28
10	4	8	4
2	2	10	6
23	22	13	31
19	20	8	12
6	7	8	12
12	16	6	10
0	4	6	0
9	5	6	4
10	14	17	5
6	4	6	7
2	14	2	2
29	60	22	34
41	37	51	46
42	41	32	36
28	34	44	35
16	10	6	12
12	4	9	13
52	48	48	34
12	9	6	18
3	9	6	0
6	6	8	8
0	0	0	0
0	0	0	0
0	0	0	0
12	4	5	12
8	6	2	2
16	12	22	24
12	30	6	10
15	9	22	14
10	2	16	6
14	9	22	13
2	4	1	5
14	11	10	24
6	14	0	6
8	19	16	32
0	7	3	12
4	2	4	11
19	14	11	9
16	10	13	10
4	5	7	10
21	9	5	18
8	14	7	9
0	0	0	0
15	18	12	22
26	20	11	33
18	26	22	22
22	44	24	38
2	2	5	6
2	7	5	9
21	27	22	20
13	9	9	6
26	38	20	31
8	12	7	13
4	4	10	9
13	24	9	21
12	2	6	2
2	3	2	0
7	4	0	4
0	8	0	4
73	137	109	66
0	2	0	0
2	4	0	0
35	52	38	26
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
4	1	2	4
18	21	22	22
12	25	12	17
6	10	10	10
10	20	10	17
6	12	6	11
35	19	20	21
4	0	5	3
6	18	8	6
11	11	12	24
19	17	6	28
14	7	30	20
7	8	10	3
36	48	10	49
6	4	6	10
8	4	14	13
10	12	2	13
10	20	10	4
5	8	6	10
2	4	5	5
16	8	10	7
10	14	1	6
6	7	2	11
3	3	5	4
0	6	4	4
0	0	0	0
6	15	4	2
24	47	22	26
9	11	12	18
2	6	2	18
16	18	9	19
6	4	3	4
14	25	8	14
7	6	10	4
